rep-seed	SRC	phase	AC-fill	NG-fill	RC-fill	AC-overlap	NG-overlap	RC-overlap	total-quantity	AC-deployable	NG-deployable	RC-deployable	AC-not-ready	NG-not-ready	RC-not-ready	AC-total	NG-total	RC-total	AC	NG	RC
1421969441671016819	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	6526	0	0	0	261	0	6786	1	0	26
-4148290888502147866	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	5221	0	0	0	261	0	5481	1	0	21
5143363558960181380	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	7309	0	0	0	0	0	7569	0	0	29
-1859333492470500327	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	7048	0	0	0	522	0	7308	2	0	28
6896059675492935315	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	8875	0	0	0	261	0	9135	1	0	35
5813444792121706410	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	5221	0	0	0	522	0	5481	2	0	21
6130300700125639356	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	5482	0	0	0	261	0	5742	1	0	22
7956256943701054793	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	6526	0	0	0	261	0	6786	1	0	26
8167036740886373615	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	7570	0	0	0	0	0	7830	0	0	30
-2103691324306487913	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	8092	0	0	0	522	0	8352	2	0	32
2578662857760572629	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	8353	0	0	0	261	0	8613	1	0	33
1714566115664828231	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	6265	0	0	0	522	0	6525	2	0	25
1779205446909981075	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	5743	0	0	0	0	0	6003	0	0	23
-4701091774914005320	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	7831	0	0	0	261	0	8091	1	0	31
-3589907606631496118	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	4438	0	0	0	261	0	4698	1	0	18
5205639603036122361	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	2350	0	0	0	522	0	2610	2	0	10
-8331754271271805412	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	262	0	0	0	261	0	522	1	0	2
498612969661829775	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	784	0	0	0	261	0	1044	1	0	4
-599605523670828760	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	3133	0	0	0	0	0	3393	0	0	13
6344612640102792207	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	523	0	0	0	261	0	783	1	0	3
-1761644217722429613	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	3916	0	0	0	0	0	4176	0	0	16
259284207875572025	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	1828	0	0	0	522	0	2088	2	0	8
-3512368398545768134	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	1567	0	0	0	0	0	1827	0	0	7
-8826872130938906823	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	2611	0	0	0	522	0	2871	2	0	11
-3040843324269085054	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	1	0	0	0	261	0	261	1	0	1
-7683776282623137626	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	4177	0	0	0	522	0	4437	2	0	17
-8183304034292621653	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	1	0	0	0	261	0	261	1	0	1
-5750844945153203929	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	3916	0	0	0	522	0	4176	2	0	16
2135213026553951494	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	1828	0	0	0	261	0	2088	1	0	8
7333247660335439485	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	3655	0	0	0	261	0	3915	1	0	15
-7866895889735322003	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	2611	0	0	0	261	0	2871	1	0	11
-696618738899799660	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	1045	0	0	0	261	0	1305	1	0	5
-1934283464769553653	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	3655	0	0	0	0	0	3915	0	0	15
-7590675875771744094	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	2089	0	0	0	261	0	2349	1	0	9
4762303443152762642	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	3394	0	0	0	261	0	3654	1	0	14
-3288214137512041658	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	1306	0	0	0	522	0	1566	2	0	6
-6286955243086354105	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	1567	0	0	0	0	0	1827	0	0	7
7057373483659514595	01205K000	PreSurge	260	0	0	0	0	0	260	1	0	0	0	0	0	261	0	0	1	0	0
4799725489179701820	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	3394	0	0	0	0	0	3654	0	0	14
-3067700847466603530	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	3133	0	0	0	522	0	3393	2	0	13
-1777803183092903066	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	2089	0	0	0	261	0	2349	1	0	9
-6890317026842467930	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	1045	0	0	0	522	0	1305	2	0	5
-7118474111917486870	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	523	0	0	0	0	0	783	0	0	3
9005652045203794402	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	262	0	0	0	261	0	522	1	0	2
6667956081024111966	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	2350	0	0	0	0	0	2610	0	0	10
-4833386015446520969	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	2872	0	0	0	522	0	3132	2	0	12
-2668109555005096873	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	784	0	0	0	261	0	1044	1	0	4
6267227945623528954	77202K000	PreSurge	0	0	0	0	0	0	0	6725	0	0	0	0	0	6725	0	0	25	0	0
6267227945623528954	77202K000	Surge	0	0	0	0	0	0	0	118	0	0	5657	0	0	5775	0	0	25	0	0
6267227945623528954	77202K000	PostSurge	2168	0	0	210	0	0	6592	8500	0	0	38922	0	0	49800	0	0	25	0	0
-7118693789395380108	77202K000	PreSurge	0	0	0	0	0	0	0	8877	0	538	0	0	0	8877	0	538	33	0	2
-7118693789395380108	77202K000	Surge	0	0	0	0	0	0	0	273	0	101	7350	0	361	7623	0	462	33	0	2
-7118693789395380108	77202K000	PostSurge	3418	0	480	270	0	38	6592	11225	0	68	50823	0	3398	65736	0	3984	33	0	2
-3688225896746213275	77202K000	PreSurge	0	0	0	0	0	0	0	8339	0	269	0	0	0	8339	0	269	31	0	1
-3688225896746213275	77202K000	Surge	0	0	0	0	0	0	0	113	0	9	7048	0	222	7161	0	231	31	0	1
-3688225896746213275	77202K000	PostSurge	2872	0	240	265	0	30	6592	10593	0	0	48022	0	1722	61752	0	1992	31	0	1
2953891125406045724	77202K000	PreSurge	0	0	0	0	0	0	0	5918	0	807	0	0	0	5918	0	807	22	0	3
2953891125406045724	77202K000	Surge	0	0	0	0	0	0	0	206	0	231	4876	0	462	5082	0	693	22	0	3
2953891125406045724	77202K000	PostSurge	2583	0	480	248	0	60	6592	7200	0	368	33793	0	5068	43824	0	5976	22	0	3
-5587641962335630082	77202K000	PreSurge	0	0	0	0	0	0	0	8608	0	269	0	0	0	8608	0	269	32	0	1
-5587641962335630082	77202K000	Surge	0	0	0	0	0	0	0	120	0	0	7272	0	231	7392	0	231	32	0	1
-5587641962335630082	77202K000	PostSurge	3122	0	240	248	0	30	6592	10762	0	314	49612	0	1408	63744	0	1992	32	0	1
-5064561700564653857	77202K000	PreSurge	0	0	0	0	0	0	0	5111	0	807	0	0	0	5111	0	807	19	0	3
-5064561700564653857	77202K000	Surge	0	0	0	0	0	0	0	31	0	0	4358	0	693	4389	0	693	19	0	3
-5064561700564653857	77202K000	PostSurge	2237	0	480	234	0	38	6592	6397	0	806	28980	0	4652	37848	0	5976	19	0	3
-2530447494476677762	77202K000	PreSurge	0	0	0	0	0	0	0	7263	0	269	0	0	0	7263	0	269	27	0	1
-2530447494476677762	77202K000	Surge	0	0	0	0	0	0	0	57	0	0	6180	0	231	6237	0	231	27	0	1
-2530447494476677762	77202K000	PostSurge	2967	0	0	288	0	0	6592	9015	0	365	41514	0	1627	53784	0	1992	27	0	1
-2761782759714541191	77202K000	PreSurge	0	0	0	0	0	0	0	7532	0	538	0	0	0	7532	0	538	28	0	2
-2761782759714541191	77202K000	Surge	0	0	0	0	0	0	0	432	0	231	6036	0	231	6468	0	462	28	0	2
-2761782759714541191	77202K000	PostSurge	3144	0	240	325	0	30	6592	9106	0	411	43201	0	3303	55776	0	3984	28	0	2
-4142955940382701892	77202K000	PreSurge	0	0	0	0	0	0	0	6456	0	0	0	0	0	6456	0	0	24	0	0
-4142955940382701892	77202K000	Surge	0	0	0	0	0	0	0	118	0	0	5426	0	0	5544	0	0	24	0	0
-4142955940382701892	77202K000	PostSurge	2631	0	0	220	0	0	6592	8064	0	0	36893	0	0	47808	0	0	24	0	0
-3260629543618131163	77202K000	PreSurge	0	0	0	0	0	0	0	9146	0	538	0	0	0	9146	0	538	34	0	2
-3260629543618131163	77202K000	Surge	0	0	0	0	0	0	0	374	0	54	7480	0	408	7854	0	462	34	0	2
-3260629543618131163	77202K000	PostSurge	2236	0	459	150	0	30	6592	12164	0	537	53178	0	2958	67728	0	3984	34	0	2
-277084856413831235	77202K000	PreSurge	0	0	0	0	0	0	0	4842	0	0	0	0	0	4842	0	0	18	0	0
-277084856413831235	77202K000	Surge	0	0	0	0	0	0	0	85	0	0	4073	0	0	4158	0	0	18	0	0
-277084856413831235	77202K000	PostSurge	1415	0	0	130	0	0	6592	6096	0	0	28215	0	0	35856	0	0	18	0	0
2381966877469433813	77202K000	PreSurge	0	0	0	0	0	0	0	9146	0	538	0	0	0	9146	0	538	34	0	2
2381966877469433813	77202K000	Surge	0	0	0	0	0	0	0	97	0	0	7757	0	462	7854	0	462	34	0	2
2381966877469433813	77202K000	PostSurge	3233	0	76	294	0	0	6592	11445	0	671	52756	0	3237	67728	0	3984	34	0	2
-4463560979761954064	77202K000	PreSurge	0	0	0	0	0	0	0	5111	0	269	0	0	0	5111	0	269	19	0	1
-4463560979761954064	77202K000	Surge	0	0	0	0	0	0	0	83	0	85	4306	0	146	4389	0	231	19	0	1
-4463560979761954064	77202K000	PostSurge	2663	0	240	240	0	10	6592	6414	0	281	28531	0	1461	37848	0	1992	19	0	1
6937585892084774728	77202K000	PreSurge	0	0	0	0	0	0	0	7263	0	538	0	0	0	7263	0	538	27	0	2
6937585892084774728	77202K000	Surge	0	0	0	0	0	0	0	176	0	0	6061	0	462	6237	0	462	27	0	2
6937585892084774728	77202K000	PostSurge	2519	0	240	210	0	30	6592	9396	0	593	41659	0	3121	53784	0	3984	27	0	2
-5052965318604029034	77202K000	PreSurge	0	0	0	0	0	0	0	5380	0	269	0	0	0	5380	0	269	20	0	1
-5052965318604029034	77202K000	Surge	0	0	0	0	0	0	0	165	0	0	4455	0	231	4620	0	231	20	0	1
-5052965318604029034	77202K000	PostSurge	2173	0	0	151	0	0	6592	6708	0	365	30808	0	1627	39840	0	1992	20	0	1
-3783893637922067757	77202K000	PreSurge	0	0	0	0	0	0	0	6456	0	538	0	0	0	6456	0	538	24	0	2
-3783893637922067757	77202K000	Surge	0	0	0	0	0	0	0	143	0	207	5401	0	255	5544	0	462	24	0	2
-3783893637922067757	77202K000	PostSurge	2056	0	480	150	0	60	6592	8212	0	186	37390	0	3258	47808	0	3984	24	0	2
-9065426839957498217	77202K000	PreSurge	0	0	0	0	0	0	0	8070	0	269	0	0	0	8070	0	269	30	0	1
-9065426839957498217	77202K000	Surge	0	0	0	0	0	0	0	114	0	0	6816	0	231	6930	0	231	30	0	1
-9065426839957498217	77202K000	PostSurge	2884	0	0	262	0	0	6592	10106	0	365	46508	0	1627	59760	0	1992	30	0	1
-8432473707242302101	77202K000	PreSurge	0	0	0	0	0	0	0	5380	0	807	0	0	0	5380	0	807	20	0	3
-8432473707242302101	77202K000	Surge	0	0	0	0	0	0	0	300	0	5	4320	0	688	4620	0	693	20	0	3
-8432473707242302101	77202K000	PostSurge	2774	0	556	308	0	60	6592	6347	0	669	30411	0	4691	39840	0	5976	20	0	3
2817034374447275247	77202K000	PreSurge	0	0	0	0	0	0	0	6994	0	269	0	0	0	6994	0	269	26	0	1
2817034374447275247	77202K000	Surge	0	0	0	0	0	0	0	12	0	231	5994	0	0	6006	0	231	26	0	1
2817034374447275247	77202K000	PostSurge	2835	0	240	258	0	30	6592	8613	0	78	40086	0	1644	51792	0	1992	26	0	1
-8585557218258330957	77202K000	PreSurge	0	0	0	0	0	0	0	5649	0	538	0	0	0	5649	0	538	21	0	2
-8585557218258330957	77202K000	Surge	0	0	0	0	0	0	0	106	0	0	4745	0	462	4851	0	462	21	0	2
-8585557218258330957	77202K000	PostSurge	1866	0	0	169	0	0	6592	7116	0	730	32681	0	3254	41832	0	3984	21	0	2
-8319597329835865413	77202K000	PreSurge	0	0	0	0	0	0	0	7801	0	269	0	0	0	7801	0	269	29	0	1
-8319597329835865413	77202K000	Surge	0	0	0	0	0	0	0	131	0	231	6568	0	0	6699	0	231	29	0	1
-8319597329835865413	77202K000	PostSurge	2271	0	240	180	0	30	6592	9930	0	80	45387	0	1642	57768	0	1992	29	0	1
6060861430541185364	77202K000	PreSurge	0	0	0	0	0	0	0	7532	0	538	0	0	0	7532	0	538	28	0	2
6060861430541185364	77202K000	Surge	0	0	0	0	0	0	0	125	0	0	6343	0	462	6468	0	462	28	0	2
6060861430541185364	77202K000	PostSurge	2141	0	0	150	0	0	6592	9672	0	730	43813	0	3254	55776	0	3984	28	0	2
-5162788528310959454	77202K000	PreSurge	0	0	0	0	0	0	0	9415	0	269	0	0	0	9415	0	269	35	0	1
-5162788528310959454	77202K000	Surge	0	0	0	0	0	0	0	460	0	14	7625	0	217	8085	0	231	35	0	1
-5162788528310959454	77202K000	PostSurge	3157	0	240	271	0	27	6592	11997	0	0	54295	0	1725	69720	0	1992	35	0	1
281250493569316672	77202K000	PreSurge	0	0	0	0	0	0	0	5649	0	807	0	0	0	5649	0	807	21	0	3
281250493569316672	77202K000	Surge	0	0	0	0	0	0	0	0	0	0	4851	0	693	4851	0	693	21	0	3
281250493569316672	77202K000	PostSurge	1669	0	277	150	0	30	6592	7238	0	1067	32775	0	4602	41832	0	5976	21	0	3
7153576520217752467	77202K000	PreSurge	0	0	0	0	0	0	0	5918	0	269	0	0	0	5918	0	269	22	0	1
7153576520217752467	77202K000	Surge	0	0	0	0	0	0	0	76	0	0	5006	0	231	5082	0	231	22	0	1
7153576520217752467	77202K000	PostSurge	3084	0	76	264	0	0	6592	6937	0	316	33539	0	1600	43824	0	1992	22	0	1
1898139882206148357	77202K000	PreSurge	0	0	0	0	0	0	0	6994	0	538	0	0	0	6994	0	538	26	0	2
1898139882206148357	77202K000	Surge	0	0	0	0	0	0	0	86	0	86	5920	0	376	6006	0	462	26	0	2
1898139882206148357	77202K000	PostSurge	2527	0	480	242	0	42	6592	8653	0	292	40370	0	3170	51792	0	3984	26	0	2
3195449171905062540	77202K000	PreSurge	0	0	0	0	0	0	0	8070	0	0	0	0	0	8070	0	0	30	0	0
3195449171905062540	77202K000	Surge	0	0	0	0	0	0	0	173	0	0	6757	0	0	6930	0	0	30	0	0
3195449171905062540	77202K000	PostSurge	2759	0	0	240	0	0	6592	10435	0	0	46326	0	0	59760	0	0	30	0	0
7726574055948453760	77202K000	PreSurge	0	0	0	0	0	0	0	8608	0	807	0	0	0	8608	0	807	32	0	3
7726574055948453760	77202K000	Surge	0	0	0	0	0	0	0	136	0	117	7256	0	576	7392	0	693	32	0	3
7726574055948453760	77202K000	PostSurge	2449	0	720	180	0	80	6592	11065	0	232	50050	0	4944	63744	0	5976	32	0	3
1915821566234865877	77202K000	PreSurge	0	0	0	0	0	0	0	8877	0	269	0	0	0	8877	0	269	33	0	1
1915821566234865877	77202K000	Surge	0	0	0	0	0	0	0	220	0	0	7403	0	231	7623	0	231	33	0	1
1915821566234865877	77202K000	PostSurge	3401	0	0	250	0	0	6592	11521	0	365	50564	0	1627	65736	0	1992	33	0	1
-2813875829559047205	77202K000	PreSurge	0	0	0	0	0	0	0	6725	0	807	0	0	0	6725	0	807	25	0	3
-2813875829559047205	77202K000	Surge	0	0	0	0	0	0	0	0	0	0	5775	0	693	5775	0	693	25	0	3
-2813875829559047205	77202K000	PostSurge	2586	0	316	264	0	8	6592	8341	0	916	38609	0	4736	49800	0	5976	25	0	3
966733822586135931	77202K000	PreSurge	0	0	0	0	0	0	0	6187	0	0	0	0	0	6187	0	0	23	0	0
966733822586135931	77202K000	Surge	0	0	0	0	0	0	0	102	0	0	5211	0	0	5313	0	0	23	0	0
966733822586135931	77202K000	PostSurge	2289	0	0	237	0	0	6592	7665	0	0	35625	0	0	45816	0	0	23	0	0
-1888322683454277029	77202K000	PreSurge	0	0	0	0	0	0	0	8339	0	538	0	0	0	8339	0	538	31	0	2
-1888322683454277029	77202K000	Surge	0	0	0	0	0	0	0	167	0	0	6994	0	462	7161	0	462	31	0	2
-1888322683454277029	77202K000	PostSurge	2736	0	240	222	0	30	6592	10822	0	656	47972	0	3058	61752	0	3984	31	0	2
6207520478306983467	77202K000	PreSurge	0	0	0	0	0	0	0	4842	0	538	0	0	0	4842	0	538	18	0	2
6207520478306983467	77202K000	Surge	0	0	0	0	0	0	0	181	0	0	3977	0	462	4158	0	462	18	0	2
6207520478306983467	77202K000	PostSurge	1602	0	240	151	0	30	6592	6107	0	503	27996	0	3211	35856	0	3984	18	0	2
7806693090752005628	77202K000	PreSurge	0	0	0	0	0	0	0	2690	0	807	0	0	0	2690	0	807	10	0	3
7806693090752005628	77202K000	Surge	0	0	0	0	0	0	0	0	0	0	2310	0	693	2310	0	693	10	0	3
7806693090752005628	77202K000	PostSurge	1545	0	240	180	0	30	6592	2534	0	787	15661	0	4919	19920	0	5976	10	0	3
-7325304333947563300	77202K000	PreSurge	0	0	0	0	0	0	0	538	0	269	0	0	0	538	0	269	2	0	1
-7325304333947563300	77202K000	Surge	0	0	0	0	0	0	0	0	0	0	462	0	231	462	0	231	2	0	1
-7325304333947563300	77202K000	PostSurge	480	0	240	44	0	30	6592	142	0	79	3318	0	1643	3984	0	1992	2	0	1
3065242981665558002	77202K000	PreSurge	0	0	0	0	0	0	0	1076	0	538	0	0	0	1076	0	538	4	0	2
3065242981665558002	77202K000	Surge	0	0	0	0	0	0	0	0	0	345	924	0	117	924	0	462	4	0	2
3065242981665558002	77202K000	PostSurge	960	0	480	92	0	60	6592	445	0	222	6471	0	3222	7968	0	3984	4	0	2
8895605193974366242	77202K000	PreSurge	0	0	0	0	0	0	0	3497	0	0	0	0	0	3497	0	0	13	0	0
8895605193974366242	77202K000	Surge	0	0	0	0	0	0	0	0	0	0	3003	0	0	3003	0	0	13	0	0
8895605193974366242	77202K000	PostSurge	1350	0	0	150	0	0	6592	4137	0	0	20259	0	0	25896	0	0	13	0	0
-7881338959173699615	77202K000	PreSurge	0	0	0	0	0	0	0	807	0	538	0	0	0	807	0	538	3	0	2
-7881338959173699615	77202K000	Surge	0	0	0	0	0	0	0	0	0	0	693	0	462	693	0	462	3	0	2
-7881338959173699615	77202K000	PostSurge	545	0	380	41	0	30	6592	392	0	651	4998	0	2923	5976	0	3984	3	0	2
-8904238505416415661	77202K000	PreSurge	0	0	0	0	0	0	0	4304	0	0	0	0	0	4304	0	0	16	0	0
-8904238505416415661	77202K000	Surge	0	0	0	0	0	0	0	61	0	0	3635	0	0	3696	0	0	16	0	0
-8904238505416415661	77202K000	PostSurge	2160	0	0	264	0	0	6592	4886	0	0	24562	0	0	31872	0	0	16	0	0
-5328017543413457708	77202K000	PreSurge	0	0	0	0	0	0	0	2152	0	538	0	0	0	2152	0	538	8	0	2
-5328017543413457708	77202K000	Surge	0	0	0	0	0	0	0	228	0	373	1620	0	89	1848	0	462	8	0	2
-5328017543413457708	77202K000	PostSurge	1312	0	480	128	0	60	6592	2539	0	341	11957	0	3103	15936	0	3984	8	0	2
-5969528130547650203	77202K000	PreSurge	0	0	0	0	0	0	0	1883	0	269	0	0	0	1883	0	269	7	0	1
-5969528130547650203	77202K000	Surge	0	0	0	0	0	0	0	0	0	231	1617	0	0	1617	0	231	7	0	1
-5969528130547650203	77202K000	PostSurge	990	0	240	90	0	30	6592	2219	0	49	10645	0	1673	13944	0	1992	7	0	1
-2746525421646013360	77202K000	PreSurge	0	0	0	0	0	0	0	2959	0	807	0	0	0	2959	0	807	11	0	3
-2746525421646013360	77202K000	Surge	0	0	0	0	0	0	0	0	0	0	2541	0	693	2541	0	693	11	0	3
-2746525421646013360	77202K000	PostSurge	1075	0	480	120	0	60	6592	3580	0	634	17137	0	4802	21912	0	5976	11	0	3
-3978373542775742831	77202K000	PreSurge	0	0	0	0	0	0	0	269	0	269	0	0	0	269	0	269	1	0	1
-3978373542775742831	77202K000	Surge	0	0	0	0	0	0	0	0	0	127	231	0	104	231	0	231	1	0	1
-3978373542775742831	77202K000	PostSurge	240	0	240	2	0	10	6592	24	0	0	1726	0	1742	1992	0	1992	1	0	1
5347567936359260091	77202K000	PreSurge	0	0	0	0	0	0	0	4573	0	807	0	0	0	4573	0	807	17	0	3
5347567936359260091	77202K000	Surge	0	0	0	0	0	0	0	103	0	30	3824	0	663	3927	0	693	17	0	3
5347567936359260091	77202K000	PostSurge	1653	0	720	148	0	71	6592	5573	0	305	26490	0	4880	33864	0	5976	17	0	3
6815820689859494765	77202K000	PreSurge	0	0	0	0	0	0	0	269	0	269	0	0	0	269	0	269	1	0	1
6815820689859494765	77202K000	Surge	0	0	0	0	0	0	0	0	0	0	231	0	231	231	0	231	1	0	1
6815820689859494765	77202K000	PostSurge	240	0	240	30	0	30	6592	286	0	24	1436	0	1698	1992	0	1992	1	0	1
5246673990683734585	77202K000	PreSurge	0	0	0	0	0	0	0	4304	0	538	0	0	0	4304	0	538	16	0	2
5246673990683734585	77202K000	Surge	0	0	0	0	0	0	0	155	0	11	3541	0	451	3696	0	462	16	0	2
5246673990683734585	77202K000	PostSurge	2265	0	240	220	0	30	6592	5054	0	365	24333	0	3349	31872	0	3984	16	0	2
-9124790507143722597	77202K000	PreSurge	0	0	0	0	0	0	0	2152	0	269	0	0	0	2152	0	269	8	0	1
-9124790507143722597	77202K000	Surge	0	0	0	0	0	0	0	96	0	0	1752	0	231	1848	0	231	8	0	1
-9124790507143722597	77202K000	PostSurge	1200	0	76	141	0	0	6592	2295	0	334	12300	0	1582	15936	0	1992	8	0	1
-461028552708332541	77202K000	PreSurge	0	0	0	0	0	0	0	4035	0	538	0	0	0	4035	0	538	15	0	2
-461028552708332541	77202K000	Surge	0	0	0	0	0	0	0	51	0	256	3414	0	206	3465	0	462	15	0	2
-461028552708332541	77202K000	PostSurge	1344	0	480	150	0	33	6592	5138	0	0	23248	0	3471	29880	0	3984	15	0	2
-7896992661666918536	77202K000	PreSurge	0	0	0	0	0	0	0	2959	0	269	0	0	0	2959	0	269	11	0	1
-7896992661666918536	77202K000	Surge	0	0	0	0	0	0	0	0	0	0	2541	0	231	2541	0	231	11	0	1
-7896992661666918536	77202K000	PostSurge	1047	0	76	120	0	0	6592	3738	0	343	17007	0	1573	21912	0	1992	11	0	1
2260321091655041609	77202K000	PreSurge	0	0	0	0	0	0	0	1345	0	538	0	0	0	1345	0	538	5	0	2
2260321091655041609	77202K000	Surge	0	0	0	0	0	0	0	69	0	0	1086	0	462	1155	0	462	5	0	2
2260321091655041609	77202K000	PostSurge	1200	0	32	150	0	0	6592	1438	0	731	7172	0	3221	9960	0	3984	5	0	2
-7807853616895050536	77202K000	PreSurge	0	0	0	0	0	0	0	4035	0	0	0	0	0	4035	0	0	15	0	0
-7807853616895050536	77202K000	Surge	0	0	0	0	0	0	0	76	0	0	3389	0	0	3465	0	0	15	0	0
-7807853616895050536	77202K000	PostSurge	2083	0	0	211	0	0	6592	4486	0	0	23100	0	0	29880	0	0	15	0	0
-5026064212904962284	77202K000	PreSurge	0	0	0	0	0	0	0	2421	0	538	0	0	0	2421	0	538	9	0	2
-5026064212904962284	77202K000	Surge	0	0	0	0	0	0	0	0	0	56	2079	0	406	2079	0	462	9	0	2
-5026064212904962284	77202K000	PostSurge	1056	0	248	120	0	30	6592	2802	0	366	13950	0	3340	17928	0	3984	9	0	2
8017019655103589570	77202K000	PreSurge	0	0	0	0	0	0	0	3766	0	269	0	0	0	3766	0	269	14	0	1
8017019655103589570	77202K000	Surge	0	0	0	0	0	0	0	86	0	0	3148	0	231	3234	0	231	14	0	1
8017019655103589570	77202K000	PostSurge	2035	0	240	221	0	30	6592	4066	0	257	21566	0	1465	27888	0	1992	14	0	1
-8316362075006449156	77202K000	PreSurge	0	0	0	0	0	0	0	1614	0	538	0	0	0	1614	0	538	6	0	2
-8316362075006449156	77202K000	Surge	0	0	0	0	0	0	0	0	0	0	1386	0	462	1386	0	462	6	0	2
-8316362075006449156	77202K000	PostSurge	1153	0	480	120	0	60	6592	1778	0	361	8901	0	3083	11952	0	3984	6	0	2
-2144193097707360397	77202K000	PreSurge	0	0	0	0	0	0	0	1883	0	269	0	0	0	1883	0	269	7	0	1
-2144193097707360397	77202K000	Surge	0	0	0	0	0	0	0	55	0	231	1562	0	0	1617	0	231	7	0	1
-2144193097707360397	77202K000	PostSurge	1463	0	240	150	0	30	6592	1514	0	118	10817	0	1604	13944	0	1992	7	0	1
6877418189800339820	77202K000	PreSurge	0	0	0	0	0	0	0	0	0	538	0	0	0	0	0	538	0	0	2
6877418189800339820	77202K000	Surge	0	0	0	0	0	0	0	0	0	33	0	0	429	0	0	462	0	0	2
6877418189800339820	77202K000	PostSurge	0	0	480	0	0	32	6592	0	0	7	0	0	3465	0	0	3984	0	0	2
-2949796275229152759	77202K000	PreSurge	0	0	0	0	0	0	0	3766	0	0	0	0	0	3766	0	0	14	0	0
-2949796275229152759	77202K000	Surge	0	0	0	0	0	0	0	63	0	0	3171	0	0	3234	0	0	14	0	0
-2949796275229152759	77202K000	PostSurge	1503	0	0	150	0	0	6592	4370	0	0	21865	0	0	27888	0	0	14	0	0
1786721879601088065	77202K000	PreSurge	0	0	0	0	0	0	0	3497	0	538	0	0	0	3497	0	538	13	0	2
1786721879601088065	77202K000	Surge	0	0	0	0	0	0	0	0	0	0	3003	0	462	3003	0	462	13	0	2
1786721879601088065	77202K000	PostSurge	1285	0	480	150	0	60	6592	4214	0	461	20247	0	2983	25896	0	3984	13	0	2
-7451485235432246024	77202K000	PreSurge	0	0	0	0	0	0	0	2421	0	269	0	0	0	2421	0	269	9	0	1
-7451485235432246024	77202K000	Surge	0	0	0	0	0	0	0	186	0	0	1893	0	231	2079	0	231	9	0	1
-7451485235432246024	77202K000	PostSurge	1296	0	240	125	0	30	6592	2550	0	327	13957	0	1395	17928	0	1992	9	0	1
-3356282887119310997	77202K000	PreSurge	0	0	0	0	0	0	0	1345	0	807	0	0	0	1345	0	807	5	0	3
-3356282887119310997	77202K000	Surge	0	0	0	0	0	0	0	111	0	140	1044	0	553	1155	0	693	5	0	3
-3356282887119310997	77202K000	PostSurge	986	0	480	120	0	38	6592	1424	0	365	7430	0	5093	9960	0	5976	5	0	3
-1599065251699696142	77202K000	PreSurge	0	0	0	0	0	0	0	807	0	0	0	0	0	807	0	0	3	0	0
-1599065251699696142	77202K000	Surge	0	0	0	0	0	0	0	0	0	0	693	0	0	693	0	0	3	0	0
-1599065251699696142	77202K000	PostSurge	720	0	0	71	0	0	6592	211	0	0	4974	0	0	5976	0	0	3	0	0
-6523644025635478660	77202K000	PreSurge	0	0	0	0	0	0	0	538	0	538	0	0	0	538	0	538	2	0	2
